fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type
0.107438016528926,0.336666666666667,0,0.0168711656441718,0.0581395348837209,0.0451388888888889,0.184331797235023,0.106612685560053,0.651162790697674,0.404494382022472,0.710144927536232,good,red
0.115702479338843,0.16,0.150602409638554,0.0184049079754601,0.156146179401993,0.0416666666666667,0.101382488479263,0.16560632350106,0.511627906976744,0.185393258426966,0.173913043478261,bad,red
0.115702479338843,0.173333333333333,0,0.0184049079754601,0.0681063122923588,0.0902777777777778,0.131336405529954,0.0865625602467707,0.744186046511628,0.320224719101124,0.869565217391304,good,red
0.115702479338843,0.266666666666667,0.0240963855421687,0.0153374233128834,0.0747508305647841,0.0625,0.230414746543779,0.107769423558897,0.635658914728682,0.224719101123596,0.608695652173913,good,red
0.115702479338843,0.273333333333333,0.156626506024096,0.0260736196319018,0.134551495016611,0.0763888888888889,0.15668202764977,0.157894736842104,0.767441860465116,0.224719101123596,0.608695652173913,good,red
0.115702479338843,0.376666666666667,0,0.0237730061349693,0.117940199335548,0.0486111111111111,0.0506912442396313,0.141314825525351,0.821705426356589,0.219101123595506,0.652173913043478,good,red
0.12396694214876,0.26,0.0662650602409639,0.0245398773006135,0.0647840531561462,0.0520833333333333,0.191244239631336,0.090803932909196,0.635658914728682,0.370786516853933,0.806763285024159,good,red
0.12396694214876,0.26,0.0662650602409639,0.0245398773006135,0.0647840531561462,0.0520833333333333,0.191244239631336,0.090803932909196,0.635658914728682,0.370786516853933,0.811594202898551,good,red
0.12396694214876,0.326666666666667,0.00602409638554217,0.0168711656441718,0.0747508305647841,0.0138888888888889,0.0483870967741935,0.121264700212067,0.65891472868217,0.348314606741573,0.652173913043478,good,red
0.12396694214876,0.423333333333333,0.114457831325301,0.0138036809815951,0.252491694352159,0.0208333333333333,0.129032258064516,0.131868131868131,0.697674418604651,0.219101123595506,0.434782608695652,bad,red
0.132231404958678,0.226666666666667,0.162650602409639,0.0214723926380368,0.137873754152824,0.0763888888888889,0.112903225806452,0.146520146520145,0.821705426356589,0.235955056179775,0.623188405797102,good,red
0.132231404958678,0.333333333333333,0.0481927710843374,0.0199386503067485,0.0830564784053156,0.0659722222222222,0.0576036866359447,0.149026412184305,0.604651162790698,0.235955056179775,0.318840579710145,good,red
0.132231404958678,0.44,0,0.00920245398773006,0.053156146179402,0.0520833333333333,0.0921658986175115,0.10545594756121,1,0.207865168539326,0.652173913043478,good,red
0.132231404958678,0.44,0.0542168674698795,0.0168711656441718,0.132890365448505,0.0520833333333333,0.0460829493087558,0.133217659533449,0.736434108527132,0.191011235955056,0.521739130434782,good,red
0.132231404958678,0.503333333333333,0.0481927710843374,0.00920245398773006,0.0614617940199336,0.0416666666666667,0.200460829493088,0.101985733564679,0.65891472868217,0.353932584269663,0.72463768115942,good,red
0.140495867768595,0.273333333333333,0.0180722891566265,0.0184049079754601,0.0581395348837209,0.09375,0.186635944700461,0.0711393869288601,0.604651162790698,0.337078651685393,0.869565217391304,good,red
0.148760330578512,0.153333333333333,0.22289156626506,0.0122699386503067,0.10797342192691,0.0381944444444444,0.207373271889401,0.159822633506842,0.465116279069767,0.202247191011236,0.173913043478261,bad,red
0.148760330578512,0.153333333333333,0.469879518072289,0.20398773006135,0.10797342192691,0.0763888888888889,0.19815668202765,0.186234817813765,0.51937984496124,0.146067415730337,0.36231884057971,good,red
0.148760330578512,0.28,0.0542168674698795,0.0260736196319018,0.0664451827242525,0.0555555555555556,0.214285714285714,0.127048390206285,0.705426356589147,0.230337078651685,0.72463768115942,bad,red
0.148760330578512,0.306666666666667,0.0240963855421687,0.0168711656441718,0.0664451827242525,0.0138888888888889,0.0161290322580645,0.136687873529978,0.775193798449613,0.202247191011236,0.492753623188406,bad,red
0.148760330578512,0.35,0.0301204819277108,0.0276073619631902,0.106312292358804,0.0625,0.043778801843318,0.10545594756121,0.651162790697674,0.185393258426966,0.710144927536232,bad,red
0.148760330578512,0.356666666666667,0,0.0153374233128834,0.132890365448505,0.0520833333333333,0.122119815668203,0.138615770194716,0.666666666666667,0.168539325842697,0.27536231884058,bad,red
0.148760330578512,0.36,0.0180722891566265,0.0138036809815951,0.117940199335548,0.0173611111111111,0.0161290322580645,0.15172546751494,0.728682170542636,0.224719101123596,0.304347826086956,bad,red
0.148760330578512,0.386666666666667,0,0.0245398773006135,0.129568106312292,0.00694444444444444,0.0115207373271889,0.128590707538075,0.767441860465116,0.230337078651685,0.695652173913044,good,red
0.148760330578512,0.386666666666667,0,0.0291411042944785,0.0946843853820598,0.0208333333333333,0.0207373271889401,0.105070368228262,0.62015503875969,0.202247191011236,0.710144927536232,bad,red
0.148760330578512,0.513333333333333,0.0301204819277108,0.0122699386503067,0.0598006644518272,0.0381944444444444,0.188940092165899,0.101985733564679,0.651162790697674,0.337078651685393,0.710144927536232,good,red
0.148760330578512,0.556666666666667,0,0.0230061349693252,0.053156146179402,0.0555555555555556,0.165898617511521,0.122421438210911,0.744186046511628,0.286516853932584,0.492753623188406,bad,red
0.15702479338843,0.346666666666667,0,0.0122699386503067,0.0897009966777409,0.0347222222222222,0.0276497695852535,0.0925390399074594,0.565891472868217,0.191011235955056,0.608695652173913,good,red
0.15702479338843,0.7,0.0542168674698795,0.0138036809815951,0.270764119601329,0.0208333333333333,0.0299539170506912,0.1328320802005,0.604651162790698,0.146067415730337,0.260869565217391,bad,red
0.165289256198347,0.14,0.156626506024096,0.0168711656441718,0.0897009966777409,0.00694444444444444,0.0115207373271889,0.0846346635820321,0.51937984496124,0.179775280898876,0.797101449275362,good,red
0.165289256198347,0.353333333333333,0.0662650602409639,0.0184049079754601,0.0946843853820598,0.0590277777777778,0.0506912442396313,0.148833622517832,0.643410852713178,0.247191011235955,0.420289855072464,good,red
0.165289256198347,0.4,0.0120481927710843,0.0184049079754601,0.129568106312292,0.0694444444444444,0.202764976958525,0.140543666859455,0.635658914728682,0.168539325842697,0.289855072463768,bad,red
0.165289256198347,0.62,0.397590361445783,0.0214723926380368,0.0498338870431894,0.0486111111111111,0.188940092165899,0.124542124542123,0.728682170542636,0.213483146067416,0.507246376811594,good,red
0.173553719008264,0.0733333333333333,0.126506024096386,0.0168711656441718,0.0598006644518272,0.194444444444444,0.297235023041475,0.121457489878542,0.465116279069767,0.123595505617978,0.217391304347826,bad,red
0.173553719008264,0.14,0.150602409638554,0.196319018404908,0.0963455149501661,0.246527777777778,0.354838709677419,0.194717563138616,0.472868217054264,0.179775280898876,0.333333333333333,good,red
0.173553719008264,0.21,0.0783132530120482,0.0276073619631902,0.0780730897009967,0.0451388888888889,0.0506912442396313,0.125506072874492,0.697674418604651,0.252808988764045,0.63768115942029,good,red
0.173553719008264,0.24,0,0.0153374233128834,0.0548172757475083,0.00694444444444444,0.0115207373271889,0.140543666859455,0.589147286821705,0.353932584269663,0.536231884057971,good,red
0.173553719008264,0.253333333333333,0,0.0199386503067485,0.112956810631229,0.0833333333333333,0.0875576036866359,0.129940235203393,0.604651162790698,0.174157303370787,0.463768115942029,bad,red
0.173553719008264,0.313333333333333,0.0602409638554217,0.0245398773006135,0.0880398671096345,0.131944444444444,0.1036866359447,0.154424522845575,0.62015503875969,0.303370786516854,0.463768115942029,good,red
0.173553719008264,0.353333333333333,0.0481927710843374,0.0230061349693252,0.102990033222591,0.0520833333333333,0.0414746543778802,0.128205128205127,0.651162790697674,0.308988764044944,0.449275362318841,good,red
0.173553719008264,0.376666666666667,0.072289156626506,0.0214723926380368,0.109634551495017,0.107638888888889,0.0875576036866359,0.16117216117216,0.65891472868217,0.275280898876405,0.318840579710145,bad,red
0.181818181818182,0.153333333333333,0.283132530120482,0.0460122699386503,0.0963455149501661,0.0590277777777778,0.0829493087557604,0.161557740505108,0.51937984496124,0.247191011235955,0.434782608695652,good,red
0.181818181818182,0.166666666666667,0.192771084337349,0.188650306748466,0.0747508305647841,0.0173611111111111,0.246543778801843,0.165991902834008,0.449612403100775,0.191011235955056,0.507246376811594,bad,red
0.181818181818182,0.226666666666667,0.114457831325301,0.0214723926380368,0.109634551495017,0.0729166666666667,0.0944700460829493,0.156352419510313,0.51937984496124,0.314606741573034,0.289855072463768,good,red
0.181818181818182,0.273333333333333,0,0.0260736196319018,0.0980066445182724,0.0486111111111111,0.0622119815668203,0.112010796221322,0.666666666666667,0.207865168539326,0.652173913043478,good,red
0.181818181818182,0.28,0,0.0122699386503067,0.079734219269103,0.0486111111111111,0.0460829493087558,0.142085984191247,0.496124031007752,0.129213483146067,0.217391304347826,bad,red
0.181818181818182,0.28,0.0240963855421687,0.0245398773006135,0.137873754152824,0.0416666666666667,0.0460829493087558,0.180451127819548,0.573643410852713,0.140449438202247,0.289855072463768,bad,red
0.181818181818182,0.286666666666667,0,0.0230061349693252,0.0913621262458472,0.135416666666667,0.110599078341014,0.152111046847888,0.635658914728682,0.398876404494382,0.391304347826087,good,red
0.181818181818182,0.306666666666667,0.036144578313253,0.0184049079754601,0.0681063122923588,0.128472222222222,0.191244239631336,0.101214574898785,0.449612403100775,0.157303370786517,0.369565217391304,good,red
0.181818181818182,0.333333333333333,0.120481927710843,0.0276073619631902,0.109634551495017,0.0486111111111111,0.101382488479263,0.145748987854251,0.666666666666667,0.252808988764045,0.652173913043478,good,red
0.181818181818182,0.373333333333333,0.0301204819277108,0.0199386503067485,0.0946843853820598,0.0277777777777778,0.0253456221198157,0.151339888181992,0.62015503875969,0.314606741573034,0.376811594202899,bad,red
0.190082644628099,0.0866666666666667,0.240963855421687,0.0122699386503067,0.0946843853820598,0.137152777777778,0.366359447004608,0.0788509735878143,0.410852713178295,0.207865168539326,0.565217391304348,good,red
0.190082644628099,0.16,0.150602409638554,0.0184049079754601,0.127906976744186,0.0138888888888889,0.0599078341013825,0.145170618854828,0.496124031007752,0.123595505617978,0.304347826086956,bad,red
0.190082644628099,0.16,0.150602409638554,0.0260736196319018,0.102990033222591,0.0763888888888889,0.119815668202765,0.177752072488915,0.542635658914729,0.421348314606742,0.376811594202899,bad,red
0.190082644628099,0.173333333333333,0.150602409638554,0.0184049079754601,0.124584717607973,0.0104166666666667,0.0506912442396313,0.145170618854828,0.496124031007752,0.123595505617978,0.304347826086956,bad,red
0.190082644628099,0.2,0.0903614457831325,0.0184049079754601,0.104651162790698,0.0173611111111111,0.0299539170506912,0.161750530171583,0.542635658914729,0.196629213483146,0.202898550724638,bad,red
0.190082644628099,0.213333333333333,0.0963855421686747,0.0184049079754601,0.0996677740863788,0.0347222222222222,0.043778801843318,0.161750530171583,0.542635658914729,0.292134831460674,0.304347826086956,good,red
0.190082644628099,0.266666666666667,0.0542168674698795,0.0168711656441718,0.114617940199336,0.0590277777777778,0.0552995391705069,0.133217659533449,0.565891472868217,0.179775280898876,0.463768115942029,good,red
0.190082644628099,0.3,0.0481927710843374,0.0199386503067485,0.112956810631229,0.0798611111111111,0.0898617511520737,0.157509157509158,0.682170542635659,0.258426966292135,0.333333333333333,good,red
0.190082644628099,0.32,0,0.0245398773006135,0.116279069767442,0.0173611111111111,0.00691244239631336,0.148255253518411,0.674418604651163,0.179775280898876,0.507246376811594,good,red
0.190082644628099,0.333333333333333,0.13855421686747,0.0291411042944785,0.0581395348837209,0.0520833333333333,0.147465437788018,0.123578176209754,0.573643410852713,0.241573033707865,0.652173913043478,good,red
0.190082644628099,0.34,0.00602409638554217,0.0230061349693252,0.0780730897009967,0.0138888888888889,0.0161290322580645,0.146712936186621,0.62015503875969,0.191011235955056,0.492753623188406,bad,red
0.190082644628099,0.346666666666667,0.0481927710843374,0.0184049079754601,0.102990033222591,0.0451388888888889,0.0898617511520737,0.120493541546173,0.511627906976744,0.179775280898876,0.434782608695652,bad,red
0.190082644628099,0.373333333333333,0.0120481927710843,0.0276073619631902,0.0996677740863788,0.0868055555555556,0.0921658986175115,0.124734914208598,0.581395348837209,0.129213483146067,0.434782608695652,bad,red
0.190082644628099,0.416666666666667,0.0602409638554217,0.0337423312883436,0.119601328903655,0.0416666666666667,0.0506912442396313,0.177366493155967,0.682170542635659,0.247191011235955,0.318840579710145,bad,red
0.190082644628099,0.423333333333333,0.0602409638554217,0.0306748466257669,0.0730897009966777,0.0416666666666667,0.0483870967741935,0.125506072874492,0.65891472868217,0.157303370786517,0.565217391304348,bad,red
0.198347107438017,0.186666666666667,0.144578313253012,0.0245398773006135,0.142857142857143,0.0625,0.0829493087557604,0.144399460188934,0.65891472868217,0.196629213483146,0.536231884057971,good,red
0.198347107438017,0.206666666666667,0.259036144578313,0.0214723926380368,0.102990033222591,0.0451388888888889,0.0414746543778802,0.13823019086177,0.565891472868217,0.365168539325843,0.463768115942029,good,red
0.198347107438017,0.233333333333333,0.132530120481928,0.0184049079754601,0.114617940199336,0.0694444444444444,0.115207373271889,0.177752072488915,0.62015503875969,0.213483146067416,0.217391304347826,good,red
0.198347107438017,0.24,0.234939759036145,0.0291411042944785,0.112956810631229,0.0173611111111111,0.0184331797235023,0.162714478503952,0.612403100775194,0.264044943820225,0.434782608695652,good,red
0.198347107438017,0.246666666666667,0.120481927710843,0.0153374233128834,0.0996677740863788,0.00694444444444444,0.0207373271889401,0.167534220165799,0.534883720930233,0.191011235955056,0.173913043478261,bad,red
0.198347107438017,0.253333333333333,0.102409638554217,0.0153374233128834,0.106312292358804,0.0208333333333333,0.0115207373271889,0.137651821862347,0.689922480620155,0.179775280898876,0.492753623188406,bad,red
0.198347107438017,0.253333333333333,0.174698795180723,0.0230061349693252,0.10797342192691,0.107638888888889,0.211981566820276,0.167148640832851,0.472868217054264,0.224719101123596,0.260869565217391,bad,red
0.198347107438017,0.286666666666667,0.0843373493975904,0.0199386503067485,0.0780730897009967,0.0486111111111111,0.0645161290322581,0.132060921534604,0.589147286821705,0.196629213483146,0.507246376811594,good,red
0.198347107438017,0.293333333333333,0.0481927710843374,0.0582822085889571,0.102990033222591,0.0347222222222222,0.0599078341013825,0.180258338153075,0.651162790697674,0.230337078651685,0.521739130434782,good,red
0.198347107438017,0.32,0.0542168674698795,0.0168711656441718,0.0730897009966777,0.0798611111111111,0.0599078341013825,0.133217659533449,0.635658914728682,0.213483146067416,0.478260869565217,bad,red
0.198347107438017,0.326666666666667,0.0602409638554217,0.0230061349693252,0.0647840531561462,0.0104166666666667,0.0115207373271889,0.142085984191247,0.558139534883721,0.303370786516854,0.405797101449275,good,red
0.198347107438017,0.333333333333333,0,0.0153374233128834,0.0930232558139535,0.0243055555555556,0.0276497695852535,0.182957393483709,0.651162790697674,0.348314606741573,0.202898550724638,bad,red
0.198347107438017,0.346666666666667,0.0481927710843374,0.0214723926380368,0.134551495016611,0.107638888888889,0.0875576036866359,0.15018315018315,0.565891472868217,0.202247191011236,0.36231884057971,bad,red
0.198347107438017,0.366666666666667,0.186746987951807,0.0168711656441718,0.131229235880399,0.0486111111111111,0.133640552995392,0.188741083477925,0.573643410852713,0.320224719101124,0.188405797101449,bad,red
0.198347107438017,0.373333333333333,0.0542168674698795,0.0291411042944785,0.119601328903655,0.0486111111111111,0.0460829493087558,0.159437054173896,0.65891472868217,0.230337078651685,0.579710144927536,bad,red
0.198347107438017,0.38,0.036144578313253,0.0153374233128834,0.0681063122923588,0.0173611111111111,0.0276497695852535,0.122807017543859,0.65891472868217,0.179775280898876,0.572463768115942,bad,red
0.198347107438017,0.413333333333333,0.0903614457831325,0.0690184049079755,0.111295681063123,0.0416666666666667,0.0483870967741935,0.175631386157701,0.635658914728682,0.213483146067416,0.565217391304348,good,red
0.198347107438017,0.47,0,0.0230061349693252,0.0847176079734219,0.0173611111111111,0.0161290322580645,0.183728552149603,0.674418604651163,0.219101123595506,0.289855072463768,bad,red
0.206611570247934,0.146666666666667,0.289156626506024,0.0184049079754601,0.0996677740863788,0.0590277777777778,0.126728110599078,0.169462116830537,0.558139534883721,0.314606741573034,0.333333333333333,good,red
0.206611570247934,0.186666666666667,0.114457831325301,0.0398773006134969,0.109634551495017,0.0486111111111111,0.076036866359447,0.163678426836322,0.651162790697674,0.168539325842697,0.681159420289855,good,red
0.206611570247934,0.206666666666667,0.0481927710843374,0.0168711656441718,0.0946843853820598,0.00694444444444444,0.032258064516129,0.159822633506842,0.48062015503876,0.202247191011236,0.202898550724638,bad,red
0.206611570247934,0.206666666666667,0.0963855421686747,0.0122699386503067,0.117940199335548,0.0347222222222222,0.0391705069124424,0.161750530171583,0.48062015503876,0.191011235955056,0.188405797101449,bad,red
0.206611570247934,0.26,0,0.0122699386503067,0.0764119601328904,0.0902777777777778,0.0622119815668203,0.0981299402352021,0.565891472868217,0.146067415730337,0.623188405797102,good,red
0.206611570247934,0.286666666666667,0.0783132530120482,0.0260736196319018,0.111295681063123,0.0972222222222222,0.0783410138248848,0.166377482166954,0.542635658914729,0.297752808988764,0.434782608695652,good,red
0.206611570247934,0.313333333333333,0.0903614457831325,0.0184049079754601,0.112956810631229,0.0868055555555556,0.0668202764976959,0.116252168883748,0.465116279069767,0.337078651685393,0.521739130434782,good,red
0.206611570247934,0.326666666666667,0.168674698795181,0.0230061349693252,0.0647840531561462,0.0416666666666667,0.0990783410138249,0.127819548872179,0.534883720930233,0.213483146067416,0.695652173913044,bad,red
0.206611570247934,0.346666666666667,0.0602409638554217,0.0153374233128834,0.0647840531561462,0.0381944444444444,0.0460829493087558,0.114709851551957,0.643410852713178,0.162921348314607,0.594202898550725,bad,red
0.206611570247934,0.4,0.00602409638554217,0.0475460122699386,0.156146179401993,0.107638888888889,0.110599078341014,0.168690958164641,0.612403100775194,0.247191011235955,0.478260869565217,good,red
0.206611570247934,0.453333333333333,0,0.0352760736196319,0.104651162790698,0.0868055555555556,0.105990783410138,0.128783497204548,0.612403100775194,0.213483146067416,0.507246376811594,good,red
0.206611570247934,0.6,0.00602409638554217,0.0214723926380368,0.079734219269103,0.0486111111111111,0.0622119815668203,0.149797570850201,0.682170542635659,0.134831460674157,0.463768115942029,good,red
0.206611570247934,0.626666666666667,0,0.0214723926380368,0.122923588039867,0.0555555555555556,0.0414746543778802,0.139965297860033,0.674418604651163,0.185393258426966,0.463768115942029,bad,red
0.214876033057851,0.153333333333333,0.0542168674698795,0.0122699386503067,0.0946843853820598,0.0486111111111111,0.0506912442396313,0.144206670522459,0.542635658914729,0.269662921348315,0.289855072463768,good,red
0.214876033057851,0.186666666666667,0.126506024096386,0.0245398773006135,0.0631229235880399,0.0868055555555556,0.0967741935483871,0.183150183150182,0.581395348837209,0.308988764044944,0.246376811594203,good,red
0.214876033057851,0.186666666666667,0.319277108433735,0.0245398773006135,0.367109634551495,0.0625,0.0668202764976959,0.121264700212067,0.503875968992248,0.398876404494382,0.63768115942029,good,red
0.214876033057851,0.193333333333333,0.150602409638554,0.0199386503067485,0.10797342192691,0.0694444444444444,0.0990783410138249,0.198380566801618,0.65891472868217,0.224719101123596,0.260869565217391,good,red
0.214876033057851,0.2,0.0843373493975904,0.0245398773006135,0.0481727574750831,0.0486111111111111,0.043778801843318,0.154810102178523,0.558139534883721,0.241573033707865,0.449275362318841,good,red
0.214876033057851,0.206666666666667,0.198795180722892,0.0414110429447853,0.0614617940199336,0.0381944444444444,0.108294930875576,0.11239637555427,0.496124031007752,0.224719101123596,0.608695652173913,good,red
0.214876033057851,0.213333333333333,0.13855421686747,0.0153374233128834,0.0946843853820598,0.0138888888888889,0.0138248847926267,0.167534220165799,0.48062015503876,0.191011235955056,0.173913043478261,bad,red
0.214876033057851,0.226666666666667,0.0542168674698795,0.0260736196319018,0.0747508305647841,0.114583333333333,0.133640552995392,0.195295932138037,0.534883720930233,0.258426966292135,0.347826086956522,good,red
0.214876033057851,0.26,0.240963855421687,0.0276073619631902,0.102990033222591,0.0243055555555556,0.0299539170506912,0.177173703489492,0.651162790697674,0.286516853932584,0.376811594202899,good,red
0.214876033057851,0.3,0.0542168674698795,0.0506134969325153,0.18936877076412,0.0451388888888889,0.0576036866359447,0.186813186813186,0.604651162790698,0.252808988764045,0.434782608695652,bad,red
0.214876033057851,0.32,0.0903614457831325,0.0184049079754601,0.114617940199336,0.0555555555555556,0.135944700460829,0.11239637555427,0.472868217054264,0.213483146067416,0.36231884057971,good,red
0.214876033057851,0.326666666666667,0.0120481927710843,0.0184049079754601,0.0963455149501661,0.0104166666666667,0.0115207373271889,0.190668980142664,0.573643410852713,0.258426966292135,0.217391304347826,bad,red
0.214876033057851,0.326666666666667,0.072289156626506,0.0260736196319018,0.184385382059801,0.0833333333333333,0.0691244239631336,0.155774050510892,0.581395348837209,0.275280898876405,0.478260869565217,good,red
0.214876033057851,0.326666666666667,0.0843373493975904,0.0506134969325153,0.101328903654485,0.0902777777777778,0.154377880184332,0.184692500481973,0.465116279069767,0.146067415730337,0.173913043478261,bad,red
0.214876033057851,0.366666666666667,0.126506024096386,0.0153374233128834,0.117940199335548,0.0381944444444444,0.0599078341013825,0.188548293811452,0.666666666666667,0.247191011235955,0.260869565217391,bad,red
0.214876033057851,0.373333333333333,0.126506024096386,0.0184049079754601,0.119601328903655,0.0451388888888889,0.0576036866359447,0.188548293811452,0.674418604651163,0.247191011235955,0.260869565217391,bad,red
0.214876033057851,0.393333333333333,0.0481927710843374,0.0230061349693252,0.0598006644518272,0.0625,0.0967741935483871,0.15018315018315,0.596899224806202,0.151685393258427,0.492753623188406,good,red
0.214876033057851,0.406666666666667,0,0.0161042944785276,0.0764119601328904,0.0208333333333333,0.0138248847926267,0.0869481395797167,0.581395348837209,0.174157303370787,0.710144927536232,good,red
0.214876033057851,0.473333333333333,0.0240963855421687,0.0245398773006135,0.0863787375415282,0.0347222222222222,0.0253456221198157,0.169076537497589,0.627906976744186,0.241573033707865,0.347826086956522,good,red
0.214876033057851,0.476666666666667,0,0.0245398773006135,0.0930232558139535,0.09375,0.105990783410138,0.128590707538075,0.596899224806202,0.168539325842697,0.521739130434782,bad,red
0.214876033057851,0.523333333333333,0.0180722891566265,0.0398773006134969,0.102990033222591,0.0902777777777778,0.119815668202765,0.152111046847888,0.689922480620155,0.151685393258427,0.681159420289855,good,red
0.214876033057851,0.536666666666667,0,0.0260736196319018,0.260797342192691,0.0173611111111111,0.0138248847926267,0.161943319838056,0.651162790697674,0.162921348314607,0.405797101449275,bad,red
0.223140495867769,0.173333333333333,0.162650602409639,0.0337423312883436,0.0963455149501661,0.0243055555555556,0.0875576036866359,0.129747445536917,0.37984496124031,0.191011235955056,0.579710144927536,good,red
0.223140495867769,0.206666666666667,0.13855421686747,0.118098159509202,0.0697674418604651,0.09375,0.195852534562212,0.155966840177365,0.558139534883721,0.185393258426966,0.594202898550725,good,red
0.223140495867769,0.213333333333333,0.0602409638554217,0.0214723926380368,0.111295681063123,0.100694444444444,0.0944700460829493,0.162521688837477,0.496124031007752,0.146067415730337,0.202898550724638,good,red
0.223140495867769,0.253333333333333,0.0843373493975904,0.0276073619631902,0.174418604651163,0.0277777777777778,0.0714285714285714,0.196838249469827,0.728682170542636,0.241573033707865,0.260869565217391,bad,red
0.223140495867769,0.286666666666667,0.0903614457831325,0.0368098159509202,0.0913621262458472,0.0381944444444444,0.0483870967741935,0.111625216888374,0.472868217054264,0.207865168539326,0.695652173913044,good,red
0.223140495867769,0.293333333333333,0.0662650602409639,0.0184049079754601,0.106312292358804,0.0416666666666667,0.0737327188940092,0.161750530171583,0.48062015503876,0.168539325842697,0.188405797101449,bad,red
0.223140495867769,0.3,0.036144578313253,0.0214723926380368,0.0897009966777409,0.0972222222222222,0.0875576036866359,0.149990360516677,0.511627906976744,0.342696629213483,0.333333333333333,good,red
0.223140495867769,0.333333333333333,0,0.0245398773006135,0.144518272425249,0.00694444444444444,0.0161290322580645,0.163100057836898,0.697674418604651,0.224719101123596,0.507246376811594,bad,red
0.223140495867769,0.353333333333333,0,0.0245398773006135,0.142857142857143,0.163194444444444,0.122119815668203,0.160015423173317,0.689922480620155,0.269662921348315,0.507246376811594,good,red
0.223140495867769,0.356666666666667,0,0.0199386503067485,0.0930232558139535,0.0277777777777778,0.0276497695852535,0.194524773472141,0.573643410852713,0.241573033707865,0.173913043478261,bad,red
0.223140495867769,0.366666666666667,0.198795180722892,0.0184049079754601,0.0830564784053156,0.0520833333333333,0.0506912442396313,0.158087526508579,0.496124031007752,0.235955056179775,0.304347826086956,good,red
0.223140495867769,0.393333333333333,0,0.0567484662576687,0.079734219269103,0.0347222222222222,0.032258064516129,0.149797570850201,0.565891472868217,0.191011235955056,0.55072463768116,bad,red
0.223140495867769,0.533333333333333,0.0180722891566265,0.0766871165644172,0.116279069767442,0.0763888888888889,0.0944700460829493,0.165991902834008,0.666666666666667,0.157303370786517,0.463768115942029,bad,red
0.223140495867769,0.536666666666667,0,0.0260736196319018,0.260797342192691,0.0173611111111111,0.0138248847926267,0.161943319838056,0.651162790697674,0.162921348314607,0.405797101449275,bad,red
0.223140495867769,0.546666666666667,0,0.0153374233128834,0.0714285714285714,0.0277777777777778,0.0253456221198157,0.145748987854251,0.604651162790698,0.230337078651685,0.420289855072464,good,red
0.231404958677686,0.206666666666667,0.295180722891566,0.0168711656441718,0.101328903654485,0.0763888888888889,0.329493087557604,0.0981299402352021,0.310077519379845,0.157303370786517,0.507246376811594,good,red
0.231404958677686,0.24,0.0542168674698795,0.0245398773006135,0.0897009966777409,0.0277777777777778,0.0276497695852535,0.141314825525351,0.542635658914729,0.264044943820225,0.478260869565217,good,red
